984 cents,52:17 37:1 23:2 17:1,0.00088 seconds
985 cents,52:17 37:1 23:2 17:1 1:1,0.00129 seconds
985 cents,52:17 37:1 23:2 17:1 1:1,0.00121 seconds
986 cents,52:16 37:2 23:2 17:2,0.00061 seconds
986 cents,52:16 37:2 23:2 17:2,0.00060 seconds
987 cents,52:18 37:1 7:2,0.00061 seconds
987 cents,52:18 37:1 7:2,0.00060 seconds
988 cents,52:19,0.00064 seconds
988 cents,52:19,0.00069 seconds
989 cents,52:19 1:1,0.00063 seconds
989 cents,52:19 1:1,0.00060 seconds
990 cents,52:18 37:1 17:1,0.00068 seconds
990 cents,52:18 37:1 17:1,0.00064 seconds
991 cents,52:18 37:1 17:1 1:1,0.00121 seconds
991 cents,52:18 37:1 17:1 1:1,0.00126 seconds
992 cents,52:17 37:2 17:2,0.00090 seconds
992 cents,52:17 37:2 17:2,0.00102 seconds
993 cents,52:18 23:1 17:2,0.00081 seconds
993 cents,52:18 23:1 17:2,0.00139 seconds
994 cents,52:18 23:1 17:2 1:1,0.00062 seconds
994 cents,52:18 23:1 17:2 1:1,0.00060 seconds
995 cents,52:19 7:1,0.00066 seconds
995 cents,52:19 7:1,0.00067 seconds
996 cents,52:18 37:1 23:1,0.00063 seconds
996 cents,52:18 37:1 23:1,0.00063 seconds
997 cents,52:18 37:1 23:1 1:1,0.00059 seconds
997 cents,52:18 37:1 23:1 1:1,0.00063 seconds
998 cents,52:17 37:2 23:1 17:1,0.00068 seconds
998 cents,52:17 37:2 23:1 17:1,0.00068 seconds
999 cents,52:18 23:2 17:1,0.00133 seconds
999 cents,52:18 23:2 17:1,0.00119 seconds
1000 cents,52:18 23:2 17:1 1:1,0.00076 seconds
1000 cents,52:18 23:2 17:1 1:1,0.00086 seconds
1001 cents,52:17 37:1 23:2 17:2,0.00107 seconds
1001 cents,52:17 37:1 23:2 17:2,0.00064 seconds
1002 cents,52:19 7:2,0.00068 seconds
1002 cents,52:19 7:2,0.00065 seconds
1003 cents,52:18 37:1 23:1 7:1,0.00074 seconds
1003 cents,52:18 37:1 23:1 7:1,0.00066 seconds
1004 cents,52:17 37:2 23:2,0.00063 seconds
1004 cents,52:17 37:2 23:2,0.00064 seconds
1005 cents,52:19 17:1,0.00062 seconds
1005 cents,52:19 17:1,0.00061 seconds
1006 cents,52:19 17:1 1:1,0.00084 seconds
1006 cents,52:19 17:1 1:1,0.00062 seconds
1007 cents,52:18 37:1 17:2,0.00104 seconds
1007 cents,52:18 37:1 17:2,0.00103 seconds
1008 cents,52:18 37:1 17:2 1:1,0.00137 seconds
1008 cents,52:18 37:1 17:2 1:1,0.00117 seconds
1009 cents,52:19 7:3,0.00069 seconds
1009 cents,52:19 7:3,0.00077 seconds
1010 cents,52:18 37:2,0.00061 seconds
1010 cents,52:18 37:2,0.00062 seconds
1011 cents,52:19 23:1,0.00060 seconds
1011 cents,52:19 23:1,0.00062 seconds
1012 cents,52:19 23:1 1:1,0.00068 seconds
1012 cents,52:19 23:1 1:1,0.00069 seconds
1013 cents,52:18 37:1 23:1 17:1,0.00062 seconds
1013 cents,52:18 37:1 23:1 17:1,0.00064 seconds
1014 cents,52:18 37:1 23:1 17:1 1:1,0.00063 seconds
1014 cents,52:18 37:1 23:1 17:1 1:1,0.00087 seconds
1015 cents,52:17 37:2 23:1 17:2,0.00118 seconds
1015 cents,52:17 37:2 23:1 17:2,0.00121 seconds
1016 cents,52:18 23:2 17:2,0.00138 seconds
1016 cents,52:18 23:2 17:2,0.00078 seconds
1017 cents,52:18 37:2 7:1,0.00077 seconds
1017 cents,52:18 37:2 7:1,0.00066 seconds
1018 cents,52:19 23:1 7:1,0.00069 seconds
1018 cents,52:19 23:1 7:1,0.00067 seconds
1019 cents,52:18 37:1 23:2,0.00063 seconds
1019 cents,52:18 37:1 23:2,0.00062 seconds
1020 cents,52:18 37:1 23:2 1:1,0.00062 seconds
1020 cents,52:18 37:1 23:2 1:1,0.00062 seconds
1021 cents,52:17 37:2 23:2 17:1,0.00060 seconds
1021 cents,52:17 37:2 23:2 17:1,0.00066 seconds
1022 cents,52:19 17:2,0.00070 seconds
1022 cents,52:19 17:2,0.00073 seconds
1023 cents,52:19 17:2 1:1,0.00129 seconds
1023 cents,52:19 17:2 1:1,0.00141 seconds
1024 cents,52:18 37:2 7:2,0.00117 seconds
1024 cents,52:18 37:2 7:2,0.00086 seconds
1025 cents,52:19 37:1,0.00085 seconds
1025 cents,52:19 37:1,0.00063 seconds
1026 cents,52:19 37:1 1:1,0.00074 seconds
1026 cents,52:19 37:1 1:1,0.00066 seconds
1027 cents,52:18 37:2 17:1,0.00068 seconds
1027 cents,52:18 37:2 17:1,0.00064 seconds
1028 cents,52:19 23:1 17:1,0.00064 seconds
1028 cents,52:19 23:1 17:1,0.00063 seconds
1029 cents,52:19 23:1 17:1 1:1,0.00074 seconds
1029 cents,52:19 23:1 17:1 1:1,0.00063 seconds
1030 cents,52:18 37:1 23:1 17:2,0.00078 seconds
1030 cents,52:18 37:1 23:1 17:2,0.00098 seconds
1031 cents,52:18 37:1 23:1 17:2 1:1,0.00140 seconds
1031 cents,52:18 37:1 23:1 17:2 1:1,0.00154 seconds
1032 cents,52:19 37:1 7:1,0.00134 seconds
1032 cents,52:19 37:1 7:1,0.00086 seconds
1033 cents,52:18 37:2 23:1,0.00075 seconds
1033 cents,52:18 37:2 23:1,0.00068 seconds
1034 cents,52:19 23:2,0.00063 seconds
1034 cents,52:19 23:2,0.00063 seconds
1035 cents,52:19 23:2 1:1,0.00066 seconds
1035 cents,52:19 23:2 1:1,0.00065 seconds
1036 cents,52:18 37:1 23:2 17:1,0.00072 seconds
1036 cents,52:18 37:1 23:2 17:1,0.00069 seconds
1037 cents,52:18 37:1 23:2 17:1 1:1,0.00064 seconds
1037 cents,52:18 37:1 23:2 17:1 1:1,0.00063 seconds
1038 cents,52:17 37:2 23:2 17:2,0.00064 seconds
1038 cents,52:17 37:2 23:2 17:2,0.00074 seconds
1039 cents,52:19 37:1 7:2,0.00153 seconds
1039 cents,52:19 37:1 7:2,0.00162 seconds
1040 cents,52:20,0.00095 seconds
1040 cents,52:20,0.00082 seconds
1041 cents,52:20 1:1,0.00076 seconds
1041 cents,52:20 1:1,0.00066 seconds
1042 cents,52:19 37:1 17:1,0.00073 seconds
1042 cents,52:19 37:1 17:1,0.00066 seconds
1043 cents,52:19 37:1 17:1 1:1,0.00099 seconds
1043 cents,52:19 37:1 17:1 1:1,0.00066 seconds
1044 cents,52:18 37:2 17:2,0.00075 seconds
1044 cents,52:18 37:2 17:2,0.00067 seconds
1045 cents,52:19 23:1 17:2,0.00071 seconds
1045 cents,52:19 23:1 17:2,0.00069 seconds
1046 cents,52:19 23:1 17:2 1:1,0.00066 seconds
1046 cents,52:19 23:1 17:2 1:1,0.00101 seconds
1047 cents,52:20 7:1,0.00102 seconds
1047 cents,52:20 7:1,0.00077 seconds
1048 cents,52:19 37:1 23:1,0.00169 seconds
1048 cents,52:19 37:1 23:1,0.00141 seconds
1049 cents,52:19 37:1 23:1 1:1,0.00078 seconds
1049 cents,52:19 37:1 23:1 1:1,0.00065 seconds
1050 cents,52:18 37:2 23:1 17:1,0.00076 seconds
1050 cents,52:18 37:2 23:1 17:1,0.00069 seconds
1051 cents,52:19 23:2 17:1,0.00073 seconds
1051 cents,52:19 23:2 17:1,0.00069 seconds
1052 cents,52:19 23:2 17:1 1:1,0.00076 seconds
1052 cents,52:19 23:2 17:1 1:1,0.00068 seconds
1053 cents,52:18 37:1 23:2 17:2,0.00073 seconds
1053 cents,52:18 37:1 23:2 17:2,0.00095 seconds
1054 cents,52:20 7:2,0.00178 seconds
1054 cents,52:20 7:2,0.00105 seconds
1055 cents,52:19 37:1 23:1 7:1,0.00097 seconds
1055 cents,52:19 37:1 23:1 7:1,0.00057 seconds
1056 cents,52:18 37:2 23:2,0.00081 seconds
1056 cents,52:18 37:2 23:2,0.00067 seconds
1057 cents,52:20 17:1,0.00055 seconds
1057 cents,52:20 17:1,0.00053 seconds
1058 cents,52:20 17:1 1:1,0.00060 seconds
1058 cents,52:20 17:1 1:1,0.00056 seconds
1059 cents,52:19 37:1 17:2,0.00056 seconds
1059 cents,52:19 37:1 17:2,0.00056 seconds
1060 cents,52:19 37:1 17:2 1:1,0.00054 seconds
1060 cents,52:19 37:1 17:2 1:1,0.00056 seconds
1061 cents,52:20 7:3,0.00064 seconds
1061 cents,52:20 7:3,0.00058 seconds
1062 cents,52:19 37:2,0.00088 seconds
1062 cents,52:19 37:2,0.00055 seconds
1063 cents,52:20 23:1,0.00105 seconds
1063 cents,52:20 23:1,0.00073 seconds
1064 cents,52:20 23:1 1:1,0.00119 seconds
1064 cents,52:20 23:1 1:1,0.00082 seconds
1065 cents,52:19 37:1 23:1 17:1,0.00080 seconds
1065 cents,52:19 37:1 23:1 17:1,0.00162 seconds
1066 cents,52:19 37:1 23:1 17:1 1:1,0.00074 seconds
1066 cents,52:19 37:1 23:1 17:1 1:1,0.00061 seconds
1067 cents,52:18 37:2 23:1 17:2,0.00061 seconds
1067 cents,52:18 37:2 23:1 17:2,0.00066 seconds
1068 cents,52:19 23:2 17:2,0.00060 seconds
1068 cents,52:19 23:2 17:2,0.00061 seconds
1069 cents,52:19 37:2 7:1,0.00060 seconds
1069 cents,52:19 37:2 7:1,0.00061 seconds
1070 cents,52:20 23:1 7:1,0.00092 seconds
1070 cents,52:20 23:1 7:1,0.00061 seconds
1071 cents,52:19 37:1 23:2,0.00065 seconds
1071 cents,52:19 37:1 23:2,0.00084 seconds
1072 cents,52:19 37:1 23:2 1:1,0.00137 seconds
1072 cents,52:19 37:1 23:2 1:1,0.00131 seconds
1073 cents,52:18 37:2 23:2 17:1,0.00110 seconds
1073 cents,52:18 37:2 23:2 17:1,0.00096 seconds
1074 cents,52:20 17:2,0.00069 seconds
1074 cents,52:20 17:2,0.00075 seconds
1075 cents,52:20 17:2 1:1,0.00061 seconds
1075 cents,52:20 17:2 1:1,0.00061 seconds
1076 cents,52:19 37:2 7:2,0.00062 seconds
1076 cents,52:19 37:2 7:2,0.00061 seconds
1077 cents,52:20 37:1,0.00060 seconds
1077 cents,52:20 37:1,0.00062 seconds
1078 cents,52:20 37:1 1:1,0.00084 seconds
1078 cents,52:20 37:1 1:1,0.00064 seconds
1079 cents,52:19 37:2 17:1,0.00396 seconds
1079 cents,52:19 37:2 17:1,0.00131 seconds
1080 cents,52:20 23:1 17:1,0.00102 seconds
1080 cents,52:20 23:1 17:1,0.00078 seconds
1081 cents,52:20 23:1 17:1 1:1,0.00110 seconds
1081 cents,52:20 23:1 17:1 1:1,0.00063 seconds
1082 cents,52:19 37:1 23:1 17:2,0.00071 seconds
1082 cents,52:19 37:1 23:1 17:2,0.00067 seconds
1083 cents,52:19 37:1 23:1 17:2 1:1,0.00070 seconds
1083 cents,52:19 37:1 23:1 17:2 1:1,0.00073 seconds
1084 cents,52:20 37:1 7:1,0.00080 seconds
1084 cents,52:20 37:1 7:1,0.00067 seconds
1085 cents,52:19 37:2 23:1,0.00072 seconds
1085 cents,52:19 37:2 23:1,0.00065 seconds
1086 cents,52:20 23:2,0.00069 seconds
1086 cents,52:20 23:2,0.00106 seconds
1087 cents,52:20 23:2 1:1,0.00125 seconds
1087 cents,52:20 23:2 1:1,0.00086 seconds
1088 cents,52:19 37:1 23:2 17:1,0.00098 seconds
1088 cents,52:19 37:1 23:2 17:1,0.00114 seconds
1089 cents,52:19 37:1 23:2 17:1 1:1,0.00077 seconds
1089 cents,52:19 37:1 23:2 17:1 1:1,0.00069 seconds
1090 cents,52:18 37:2 23:2 17:2,0.00069 seconds
1090 cents,52:18 37:2 23:2 17:2,0.00062 seconds
1091 cents,52:20 37:1 7:2,0.00076 seconds
1091 cents,52:20 37:1 7:2,0.00064 seconds
1092 cents,52:21,0.00063 seconds
1092 cents,52:21,0.00065 seconds
1093 cents,52:21 1:1,0.00061 seconds
1093 cents,52:21 1:1,0.00066 seconds
1094 cents,52:20 37:1 17:1,0.00064 seconds
1094 cents,52:20 37:1 17:1,0.00067 seconds
1095 cents,52:20 37:1 17:1 1:1,0.00120 seconds
1095 cents,52:20 37:1 17:1 1:1,0.00074 seconds
1096 cents,52:19 37:2 17:2,0.00141 seconds
1096 cents,52:19 37:2 17:2,0.00092 seconds
1097 cents,52:20 23:1 17:2,0.00066 seconds
1097 cents,52:20 23:1 17:2,0.00067 seconds
1098 cents,52:20 23:1 17:2 1:1,0.00071 seconds
1098 cents,52:20 23:1 17:2 1:1,0.00084 seconds
1099 cents,52:21 7:1,0.00142 seconds
1099 cents,52:21 7:1,0.00135 seconds
1100 cents,52:20 37:1 23:1,0.00087 seconds
1100 cents,52:20 37:1 23:1,0.00072 seconds
1101 cents,52:20 37:1 23:1 1:1,0.00074 seconds
1101 cents,52:20 37:1 23:1 1:1,0.00071 seconds
1102 cents,52:19 37:2 23:1 17:1,0.00147 seconds
1102 cents,52:19 37:2 23:1 17:1,0.00150 seconds
1103 cents,52:20 23:2 17:1,0.00132 seconds
1103 cents,52:20 23:2 17:1,0.00116 seconds
1104 cents,52:20 23:2 17:1 1:1,0.00094 seconds
1104 cents,52:20 23:2 17:1 1:1,0.00078 seconds
1105 cents,52:19 37:1 23:2 17:2,0.00076 seconds
1105 cents,52:19 37:1 23:2 17:2,0.00070 seconds
1106 cents,52:21 7:2,0.00101 seconds
1106 cents,52:21 7:2,0.00069 seconds
1107 cents,52:20 37:1 23:1 7:1,0.00066 seconds
1107 cents,52:20 37:1 23:1 7:1,0.00070 seconds
1108 cents,52:19 37:2 23:2,0.00073 seconds
1108 cents,52:19 37:2 23:2,0.00071 seconds
1109 cents,52:21 17:1,0.00119 seconds
1109 cents,52:21 17:1,0.00108 seconds
1110 cents,52:21 17:1 1:1,0.00171 seconds
1110 cents,52:21 17:1 1:1,0.00152 seconds
1111 cents,52:20 37:1 17:2,0.00087 seconds
1111 cents,52:20 37:1 17:2,0.00095 seconds
1112 cents,52:20 37:1 17:2 1:1,0.00139 seconds
1112 cents,52:20 37:1 17:2 1:1,0.00134 seconds
1113 cents,52:21 7:3,0.00068 seconds
1113 cents,52:21 7:3,0.00068 seconds
1114 cents,52:20 37:2,0.00079 seconds
1114 cents,52:20 37:2,0.00071 seconds
1115 cents,52:21 23:1,0.00071 seconds
1115 cents,52:21 23:1,0.00081 seconds
1116 cents,52:21 23:1 1:1,0.00116 seconds
1116 cents,52:21 23:1 1:1,0.00078 seconds
1117 cents,52:20 37:1 23:1 17:1,0.00133 seconds
1117 cents,52:20 37:1 23:1 17:1,0.00160 seconds
1118 cents,52:20 37:1 23:1 17:1 1:1,0.00092 seconds
1118 cents,52:20 37:1 23:1 17:1 1:1,0.00072 seconds
1119 cents,52:19 37:2 23:1 17:2,0.00084 seconds
1119 cents,52:19 37:2 23:1 17:2,0.00076 seconds
1120 cents,52:20 23:2 17:2,0.00077 seconds
1120 cents,52:20 23:2 17:2,0.00070 seconds
1121 cents,52:20 37:2 7:1,0.00118 seconds
1121 cents,52:20 37:2 7:1,0.00079 seconds
1122 cents,52:21 23:1 7:1,0.00080 seconds
1122 cents,52:21 23:1 7:1,0.00075 seconds
1123 cents,52:20 37:1 23:2,0.00148 seconds
1123 cents,52:20 37:1 23:2,0.00129 seconds
1124 cents,52:20 37:1 23:2 1:1,0.00106 seconds
1124 cents,52:20 37:1 23:2 1:1,0.00105 seconds
1125 cents,52:19 37:2 23:2 17:1,0.00088 seconds
1125 cents,52:19 37:2 23:2 17:1,0.00071 seconds
1126 cents,52:21 17:2,0.00081 seconds
1126 cents,52:21 17:2,0.00074 seconds
1127 cents,52:21 17:2 1:1,0.00069 seconds
1127 cents,52:21 17:2 1:1,0.00072 seconds
1128 cents,52:20 37:2 7:2,0.00079 seconds
1128 cents,52:20 37:2 7:2,0.00073 seconds
1129 cents,52:21 37:1,0.00071 seconds
1129 cents,52:21 37:1,0.00068 seconds
1130 cents,52:21 37:1 1:1,0.00070 seconds
1130 cents,52:21 37:1 1:1,0.00085 seconds
1131 cents,52:20 37:2 17:1,0.00150 seconds
1131 cents,52:20 37:2 17:1,0.00119 seconds
1132 cents,52:21 23:1 17:1,0.00173 seconds
1132 cents,52:21 23:1 17:1,0.00079 seconds
1133 cents,52:21 23:1 17:1 1:1,0.00132 seconds
1133 cents,52:21 23:1 17:1 1:1,0.00146 seconds
1134 cents,52:20 37:1 23:1 17:2,0.00108 seconds
1134 cents,52:20 37:1 23:1 17:2,0.00073 seconds
1135 cents,52:20 37:1 23:1 17:2 1:1,0.00142 seconds
1135 cents,52:20 37:1 23:1 17:2 1:1,0.00142 seconds
1136 cents,52:21 37:1 7:1,0.00133 seconds
1136 cents,52:21 37:1 7:1,0.00150 seconds
1137 cents,52:20 37:2 23:1,0.00134 seconds
1137 cents,52:20 37:2 23:1,0.00076 seconds
1138 cents,52:21 23:2,0.00097 seconds
1138 cents,52:21 23:2,0.00072 seconds
1139 cents,52:21 23:2 1:1,0.00085 seconds
1139 cents,52:21 23:2 1:1,0.00075 seconds
1140 cents,52:20 37:1 23:2 17:1,0.00124 seconds
1140 cents,52:20 37:1 23:2 17:1,0.00142 seconds
1141 cents,52:20 37:1 23:2 17:1 1:1,0.00100 seconds
1141 cents,52:20 37:1 23:2 17:1 1:1,0.00073 seconds
1142 cents,52:19 37:2 23:2 17:2,0.00144 seconds
1142 cents,52:19 37:2 23:2 17:2,0.00237 seconds
1143 cents,52:21 37:1 7:2,0.00102 seconds
1143 cents,52:21 37:1 7:2,0.00102 seconds
1144 cents,52:22,0.00091 seconds
1144 cents,52:22,0.00075 seconds
1145 cents,52:22 1:1,0.00126 seconds
1145 cents,52:22 1:1,0.00096 seconds
1146 cents,52:21 37:1 17:1,0.00135 seconds
1146 cents,52:21 37:1 17:1,0.00126 seconds
1147 cents,52:21 37:1 17:1 1:1,0.00084 seconds
1147 cents,52:21 37:1 17:1 1:1,0.00077 seconds
1148 cents,52:20 37:2 17:2,0.00172 seconds
1148 cents,52:20 37:2 17:2,0.00111 seconds
1149 cents,52:21 23:1 17:2,0.00121 seconds
1149 cents,52:21 23:1 17:2,0.00086 seconds
1150 cents,52:21 23:1 17:2 1:1,0.00124 seconds
1150 cents,52:21 23:1 17:2 1:1,0.00111 seconds
1151 cents,52:22 7:1,0.00088 seconds
1151 cents,52:22 7:1,0.00072 seconds
1152 cents,52:21 37:1 23:1,0.00084 seconds
1152 cents,52:21 37:1 23:1,0.00076 seconds
1153 cents,52:21 37:1 23:1 1:1,0.00084 seconds
1153 cents,52:21 37:1 23:1 1:1,0.00076 seconds
1154 cents,52:20 37:2 23:1 17:1,0.00201 seconds
1154 cents,52:20 37:2 23:1 17:1,0.00133 seconds
1155 cents,52:21 23:2 17:1,0.00142 seconds
1155 cents,52:21 23:2 17:1,0.00155 seconds
1156 cents,52:21 23:2 17:1 1:1,0.00100 seconds
1156 cents,52:21 23:2 17:1 1:1,0.00079 seconds
1157 cents,52:20 37:1 23:2 17:2,0.00083 seconds
1157 cents,52:20 37:1 23:2 17:2,0.00073 seconds
1158 cents,52:22 7:2,0.00087 seconds
1158 cents,52:22 7:2,0.00075 seconds
1159 cents,52:21 37:1 23:1 7:1,0.00078 seconds
1159 cents,52:21 37:1 23:1 7:1,0.00075 seconds
1160 cents,52:20 37:2 23:2,0.00075 seconds
1160 cents,52:20 37:2 23:2,0.00110 seconds
1161 cents,52:22 17:1,0.00145 seconds
1161 cents,52:22 17:1,0.00135 seconds
1162 cents,52:22 17:1 1:1,0.00150 seconds
1162 cents,52:22 17:1 1:1,0.00085 seconds
1163 cents,52:21 37:1 17:2,0.00137 seconds
1163 cents,52:21 37:1 17:2,0.00116 seconds
1164 cents,52:21 37:1 17:2 1:1,0.00073 seconds
1164 cents,52:21 37:1 17:2 1:1,0.00071 seconds
1165 cents,52:22 7:3,0.00080 seconds
1165 cents,52:22 7:3,0.00074 seconds
1166 cents,52:21 37:2,0.00073 seconds
1166 cents,52:21 37:2,0.00073 seconds
1167 cents,52:22 23:1,0.00086 seconds
1167 cents,52:22 23:1,0.00072 seconds
1168 cents,52:22 23:1 1:1,0.00075 seconds
1168 cents,52:22 23:1 1:1,0.00105 seconds
1169 cents,52:21 37:1 23:1 17:1,0.00140 seconds
1169 cents,52:21 37:1 23:1 17:1,0.00157 seconds
1170 cents,52:21 37:1 23:1 17:1 1:1,0.00117 seconds
1170 cents,52:21 37:1 23:1 17:1 1:1,0.00076 seconds
1171 cents,52:20 37:2 23:1 17:2,0.00074 seconds
1171 cents,52:20 37:2 23:1 17:2,0.00071 seconds
1172 cents,52:21 23:2 17:2,0.00077 seconds
1172 cents,52:21 23:2 17:2,0.00077 seconds
1173 cents,52:21 37:2 7:1,0.00078 seconds
1173 cents,52:21 37:2 7:1,0.00075 seconds
1174 cents,52:22 23:1 7:1,0.00143 seconds
1174 cents,52:22 23:1 7:1,0.00148 seconds
1175 cents,52:21 37:1 23:2,0.00159 seconds
1175 cents,52:21 37:1 23:2,0.00141 seconds
1176 cents,52:21 37:1 23:2 1:1,0.00210 seconds
1176 cents,52:21 37:1 23:2 1:1,0.00157 seconds
1177 cents,52:20 37:2 23:2 17:1,0.00088 seconds
1177 cents,52:20 37:2 23:2 17:1,0.00073 seconds
1178 cents,52:22 17:2,0.00078 seconds
1178 cents,52:22 17:2,0.00073 seconds
1179 cents,52:22 17:2 1:1,0.00145 seconds
1179 cents,52:22 17:2 1:1,0.00148 seconds
1180 cents,52:21 37:2 7:2,0.00073 seconds
1180 cents,52:21 37:2 7:2,0.00074 seconds
1181 cents,52:22 37:1,0.00104 seconds
1181 cents,52:22 37:1,0.00109 seconds
1182 cents,52:22 37:1 1:1,0.00171 seconds
1182 cents,52:22 37:1 1:1,0.00122 seconds
1183 cents,52:21 37:2 17:1,0.00092 seconds
1183 cents,52:21 37:2 17:1,0.00076 seconds
1184 cents,52:22 23:1 17:1,0.00077 seconds
1184 cents,52:22 23:1 17:1,0.00096 seconds
1185 cents,52:22 23:1 17:1 1:1,0.00149 seconds
1185 cents,52:22 23:1 17:1 1:1,0.00146 seconds
1186 cents,52:21 37:1 23:1 17:2,0.00075 seconds
1186 cents,52:21 37:1 23:1 17:2,0.00074 seconds
1187 cents,52:21 37:1 23:1 17:2 1:1,0.00147 seconds
1187 cents,52:21 37:1 23:1 17:2 1:1,0.00161 seconds
1188 cents,52:22 37:1 7:1,0.00186 seconds
1188 cents,52:22 37:1 7:1,0.00163 seconds
1189 cents,52:21 37:2 23:1,0.00085 seconds
1189 cents,52:21 37:2 23:1,0.00077 seconds
1190 cents,52:22 23:2,0.00097 seconds
1190 cents,52:22 23:2,0.00072 seconds
1191 cents,52:22 23:2 1:1,0.00075 seconds
1191 cents,52:22 23:2 1:1,0.00078 seconds
1192 cents,52:21 37:1 23:2 17:1,0.00071 seconds
1192 cents,52:21 37:1 23:2 17:1,0.00078 seconds
1193 cents,52:21 37:1 23:2 17:1 1:1,0.00455 seconds
1193 cents,52:21 37:1 23:2 17:1 1:1,0.00148 seconds
1194 cents,52:20 37:2 23:2 17:2,0.00155 seconds
1194 cents,52:20 37:2 23:2 17:2,0.00122 seconds
1195 cents,52:22 37:1 7:2,0.00147 seconds
1195 cents,52:22 37:1 7:2,0.00145 seconds
1196 cents,52:23,0.00103 seconds
1196 cents,52:23,0.00075 seconds
1197 cents,52:23 1:1,0.00082 seconds
1197 cents,52:23 1:1,0.00080 seconds
1198 cents,52:22 37:1 17:1,0.00093 seconds
1198 cents,52:22 37:1 17:1,0.00129 seconds
1199 cents,52:22 37:1 17:1 1:1,0.00161 seconds
1199 cents,52:22 37:1 17:1 1:1,0.00150 seconds
1200 cents,52:21 37:2 17:2,0.00144 seconds
1200 cents,52:21 37:2 17:2,0.00085 seconds
1201 cents,52:22 23:1 17:2,0.00120 seconds
1201 cents,52:22 23:1 17:2,0.00074 seconds
1202 cents,52:22 23:1 17:2 1:1,0.00147 seconds
1202 cents,52:22 23:1 17:2 1:1,0.00151 seconds
1203 cents,52:23 7:1,0.00085 seconds
1203 cents,52:23 7:1,0.00073 seconds
1204 cents,52:22 37:1 23:1,0.00151 seconds
1204 cents,52:22 37:1 23:1,0.00139 seconds
1205 cents,52:22 37:1 23:1 1:1,0.00143 seconds
1205 cents,52:22 37:1 23:1 1:1,0.00166 seconds
1206 cents,52:21 37:2 23:1 17:1,0.00103 seconds
1206 cents,52:21 37:2 23:1 17:1,0.00090 seconds
1207 cents,52:22 23:2 17:1,0.00076 seconds
1207 cents,52:22 23:2 17:1,0.00080 seconds
1208 cents,52:22 23:2 17:1 1:1,0.00082 seconds
1208 cents,52:22 23:2 17:1 1:1,0.00075 seconds
1209 cents,52:21 37:1 23:2 17:2,0.00149 seconds
1209 cents,52:21 37:1 23:2 17:2,0.00148 seconds
1210 cents,52:23 7:2,0.00155 seconds
1210 cents,52:23 7:2,0.00160 seconds
1211 cents,52:22 37:1 23:1 7:1,0.00326 seconds
1211 cents,52:22 37:1 23:1 7:1,0.00113 seconds
1212 cents,52:21 37:2 23:2,0.00156 seconds
1212 cents,52:21 37:2 23:2,0.00153 seconds
1213 cents,52:23 17:1,0.00153 seconds
1213 cents,52:23 17:1,0.00150 seconds
1214 cents,52:23 17:1 1:1,0.00159 seconds
1214 cents,52:23 17:1 1:1,0.00158 seconds
1215 cents,52:22 37:1 17:2,0.00177 seconds
1215 cents,52:22 37:1 17:2,0.00111 seconds
1216 cents,52:22 37:1 17:2 1:1,0.00174 seconds
1216 cents,52:22 37:1 17:2 1:1,0.00079 seconds
1217 cents,52:23 7:3,0.00091 seconds
1217 cents,52:23 7:3,0.00100 seconds
1218 cents,52:22 37:2,0.00156 seconds
1218 cents,52:22 37:2,0.00151 seconds
1219 cents,52:23 23:1,0.00087 seconds
1219 cents,52:23 23:1,0.00077 seconds
1220 cents,52:23 23:1 1:1,0.00154 seconds
1220 cents,52:23 23:1 1:1,0.00171 seconds
1221 cents,52:22 37:1 23:1 17:1,0.00136 seconds
1221 cents,52:22 37:1 23:1 17:1,0.00095 seconds
1222 cents,52:22 37:1 23:1 17:1 1:1,0.00095 seconds
1222 cents,52:22 37:1 23:1 17:1 1:1,0.00077 seconds
1223 cents,52:21 37:2 23:1 17:2,0.00083 seconds
1223 cents,52:21 37:2 23:1 17:2,0.00078 seconds
1224 cents,52:22 23:2 17:2,0.00080 seconds
1224 cents,52:22 23:2 17:2,0.00080 seconds
1225 cents,52:22 37:2 7:1,0.00082 seconds
1225 cents,52:22 37:2 7:1,0.00078 seconds
1226 cents,52:23 23:1 7:1,0.00098 seconds
1226 cents,52:23 23:1 7:1,0.00085 seconds
1227 cents,52:22 37:1 23:2,0.00251 seconds
1227 cents,52:22 37:1 23:2,0.00091 seconds
1228 cents,52:22 37:1 23:2 1:1,0.00113 seconds
1228 cents,52:22 37:1 23:2 1:1,0.00100 seconds
1229 cents,52:21 37:2 23:2 17:1,0.00095 seconds
1229 cents,52:21 37:2 23:2 17:1,0.00084 seconds
1230 cents,52:23 17:2,0.00076 seconds
1230 cents,52:23 17:2,0.00076 seconds
1231 cents,52:23 17:2 1:1,0.00076 seconds
1231 cents,52:23 17:2 1:1,0.00079 seconds
1232 cents,52:22 37:2 7:2,0.00117 seconds
1232 cents,52:22 37:2 7:2,0.00075 seconds
1233 cents,52:23 37:1,0.00232 seconds
1233 cents,52:23 37:1,0.00138 seconds
1234 cents,52:23 37:1 1:1,0.00164 seconds
1234 cents,52:23 37:1 1:1,0.00140 seconds
1235 cents,52:22 37:2 17:1,0.00109 seconds
1235 cents,52:22 37:2 17:1,0.00090 seconds
1236 cents,52:23 23:1 17:1,0.00083 seconds
1236 cents,52:23 23:1 17:1,0.00079 seconds
